DEPT,DT,GR,M2R1,M2R2,M2R3,M2R6,M2R9,M2RX,SP,ZDEN
M,US/FT,gAPI,OHMM,OHMM,OHMM,OHMM,OHMM,OHMM,mV,G/C3
1286.0001,119.6523,86.6681,0.8735,0.8735,0.9102,0.9102,0.9002,0.9002,-999.25,-999.25
1286.1001,111.0039,86.2873,0.8606,0.8606,0.8909,0.8909,0.8809,0.8809,-999.25,-999.25
1286.2001,102.1292,85.8902,0.8473,0.8473,0.871,0.871,0.861,0.861,-999.25,-999.25
1286.3001,97.6561,85.4959,0.84,0.84,0.8571,0.8571,0.8471,0.8471,-999.25,-999.25
1286.4001,98.6564,85.1151,0.84,0.84,0.8506,0.8506,0.8406,0.8406,-999.25,-999.25
1286.5001,99.6843,84.7963,0.834,0.834,0.844,0.844,0.84,0.84,-999.25,-999.25
1286.6001,100.7105,84.4852,0.8273,0.8273,0.8373,0.8373,0.8373,0.8373,-999.25,-999.25
1286.7001,101.7108,84.1818,0.8209,0.8209,0.8309,0.8309,0.8309,0.8309,-999.25,-999.25
1286.8001,102.7344,83.8706,0.8143,0.8143,0.83,0.83,0.8243,0.8243,-999.25,-999.25
1286.9001,103.2039,83.5671,0.81,0.81,0.8278,0.8278,0.8178,0.8178,-999.25,-999.25
1287.0001,102.6513,83.2557,0.81,0.81,0.8212,0.8212,0.8112,0.8112,-999.25,-999.25
1287.1001,102.0884,82.9451,0.8046,0.8046,0.8146,0.8146,0.81,0.81,-999.25,-999.25
1287.2001,101.5395,82.7316,0.7981,0.7981,0.8081,0.8081,0.81,0.81,-999.25,-999.25
1287.3001,100.977,82.73,0.7915,0.7915,0.8015,0.8015,0.81,0.81,-999.25,-999.25
1287.4001,100.4159,82.73,0.7849,0.7849,0.7949,0.7949,0.81,0.81,-999.25,-999.25
1287.5001,100.0231,82.73,0.7784,0.7784,0.7884,0.7884,0.81,0.81,-999.25,-999.25
1287.6001,100.1068,82.73,0.7718,0.7718,0.7818,0.7818,0.81,0.81,-999.25,-999.25
1287.7001,100.1954,82.73,0.7794,0.7794,0.7894,0.7894,0.81,0.81,-999.25,-999.25
1287.8001,100.2868,82.8847,0.7926,0.7926,0.8013,0.8013,0.8126,0.8126,-999.25,-999.25
1287.9001,100.3746,83.665,0.8059,0.8059,0.808,0.808,0.8259,0.8259,-999.25,-999.25
1288.0001,100.6944,84.4277,0.8188,0.8188,0.8188,0.8188,0.8388,0.8388,-999.25,-999.25
1288.1001,101.1359,85.2098,0.831,0.831,0.831,0.831,0.852,0.852,-999.25,-999.25
1288.2001,101.5731,85.9979,0.8376,0.8376,0.8377,0.8377,0.8653,0.8653,-999.25,-999.25
1288.3001,102.0032,86.7621,0.8441,0.8441,0.8482,0.8482,0.8782,0.8782,-999.25,-999.25
1288.4001,102.2748,87.3608,0.8507,0.8507,0.8607,0.8607,0.89,0.89,-999.25,-999.25
1288.5001,101.1107,86.4489,0.8572,0.8572,0.8672,0.8672,0.89,0.89,-999.25,-999.25
1288.6001,99.9191,85.5155,0.8638,0.8638,0.8738,0.8738,0.89,0.89,-999.25,-999.25
1288.7001,98.7278,84.5823,0.8704,0.8704,0.8804,0.8804,0.89,0.89,-999.25,-999.25
1288.8001,97.5651,83.6716,0.8769,0.8769,0.8869,0.8869,0.89,0.89,-999.25,-999.25
1288.9001,96.8609,82.7381,0.88,0.88,0.8935,0.8935,0.89,0.89,-999.25,-999.25
1289.0001,96.5976,81.8117,0.8801,0.8801,0.8999,0.8999,0.8899,0.8899,-999.25,-999.25
1289.1001,96.3374,80.8997,0.8932,0.8932,0.8934,0.8934,0.8834,0.8834,-999.25,-999.25
1289.2001,96.7418,81.4265,0.9032,0.9032,0.8868,0.8868,0.8768,0.8768,-999.25,-999.25
1289.3001,97.8668,83.511,0.9098,0.9098,0.8802,0.8802,0.8702,0.8702,-999.25,-999.25
1289.4001,98.9648,85.5456,0.9163,0.9163,0.8737,0.8737,0.8637,0.8637,-999.25,-999.25
1289.5001,99.8893,87.6344,0.9113,0.9113,0.8671,0.8671,0.8571,0.8571,-999.25,-999.25
1289.6001,100.5347,89.669,0.8919,0.8919,0.8606,0.8606,0.8506,0.8506,-999.25,-999.25
1289.7001,101.1969,89.2956,0.8661,0.8661,0.848,0.848,0.844,0.844,-999.25,-999.25
1289.8001,101.8593,88.6604,0.8396,0.8396,0.8348,0.8348,0.8348,0.8348,-999.25,-999.25
1289.9001,102.5052,88.0403,0.8138,0.8138,0.8219,0.8219,0.8219,0.8219,-999.25,-999.25
1290.0001,103.1675,87.4041,0.7873,0.7873,0.8086,0.8086,0.8143,0.8143,-999.25,-999.25
1290.1001,103.5839,86.7709,0.7631,0.7631,0.7954,0.7954,0.8054,0.8054,-999.25,-999.25
1290.2001,103.5387,86.1573,0.7437,0.7437,0.7825,0.7825,0.7925,0.7925,-999.25,-999.25
1290.3001,103.4977,85.5225,0.74,0.74,0.78,0.78,0.7846,0.7846,-999.25,-999.25
1290.4001,103.4571,84.7557,0.7419,0.7419,0.78,0.78,0.7801,0.7801,-999.25,-999.25
1290.5001,103.4108,83.6062,0.7485,0.7485,0.78,0.78,0.78,0.78,-999.25,-999.25
1290.6001,103.3644,82.4594,0.7551,0.7551,0.78,0.78,0.78,0.78,-999.25,-999.25
1290.7001,103.3208,81.3411,0.7616,0.7616,0.78,0.78,0.78,0.78,-999.25,-999.25
1290.8001,103.281,80.1887,0.7682,0.7682,0.78,0.78,0.78,0.78,-999.25,-999.25
1290.9001,103.2374,79.045,0.7652,0.7652,0.78,0.78,0.78,0.78,-999.25,-999.25
1291.0001,103.2767,78.2622,0.76,0.76,0.78,0.78,0.78,0.78,-999.25,-999.25
1291.1001,103.6712,78.8565,0.76,0.76,0.78,0.78,0.78,0.78,-999.25,-999.25
1291.2001,103.8201,79.4484,0.7556,0.7556,0.78,0.78,0.78,0.78,-999.25,-999.25
1291.3001,103.8547,80.0572,0.7491,0.7491,0.78,0.78,0.78,0.78,-999.25,-999.25
1291.4001,103.8878,80.6666,0.7425,0.7425,0.78,0.78,0.78,0.78,-999.25,-999.25
1291.5001,103.9202,81.2616,0.74,0.74,0.78,0.78,0.78,0.78,-999.25,-999.25
1291.6001,103.9533,81.8708,0.74,0.74,0.78,0.78,0.7807,0.7807,-999.25,-999.25
1291.7001,103.9864,82.4798,0.74,0.74,0.78,0.78,0.7873,0.7873,-999.25,-999.25
1291.8001,104.0187,83.085,0.7438,0.7438,0.78,0.78,0.7937,0.7937,-999.25,-999.25
1291.9001,104.0518,83.7138,0.7504,0.7504,0.78,0.78,0.8007,0.8007,-999.25,-999.25
1292.0001,104.0849,84.3367,0.757,0.757,0.78,0.78,0.8139,0.8139,-999.25,-999.25
1292.1001,104.1172,84.947,0.76,0.76,0.78,0.78,0.8234,0.8234,-999.25,-999.25
1292.2001,104.1502,85.5731,0.76,0.76,0.78,0.78,0.83,0.83,-999.25,-999.25
1292.3001,104.1826,86.1828,0.7665,0.7665,0.78,0.78,0.8365,0.8365,-999.25,-999.25
1292.4001,104.0745,86.8082,0.7763,0.7763,0.7863,0.7863,0.8431,0.8431,-999.25,-999.25
1292.5001,103.8095,87.4278,0.7896,0.7896,0.7995,0.7995,0.8497,0.8497,-999.25,-999.25
1292.6001,103.5513,86.725,0.8087,0.8087,0.8062,0.8062,0.85,0.85,-999.25,-999.25
1292.7001,103.173,85.9414,0.8257,0.8257,0.8157,0.8157,0.85,0.85,-999.25,-999.25
1292.8001,102.6432,85.1534,0.8389,0.8389,0.8289,0.8289,0.85,0.85,-999.25,-999.25
1292.9001,102.1268,84.3911,0.8519,0.8519,0.8359,0.8359,0.85,0.85,-999.25,-999.25
1293.0001,101.8331,83.609,0.8651,0.8651,0.8451,0.8451,0.85,0.85,-999.25,-999.25
1293.1001,101.917,82.8469,0.878,0.878,0.858,0.858,0.85,0.85,-999.25,-999.25
1293.2001,102.0087,83.3947,0.8969,0.8969,0.8825,0.8825,0.8331,0.8331,-999.25,-999.25
1293.3001,102.0991,84.1753,0.9167,0.9167,0.909,0.909,0.8155,0.8155,-999.25,-999.25
1293.4001,102.1831,84.9375,0.9361,0.9361,0.9348,0.9348,0.8026,0.8026,-999.25,-999.25
1293.5001,101.9868,85.7253,0.956,0.956,0.9614,0.9614,0.784,0.784,-999.25,-999.25
1293.6001,101.7219,86.5113,0.9602,0.9602,0.9898,0.9898,0.7641,0.7641,-999.25,-999.25
1293.7001,101.4638,87.2729,0.9279,0.9279,1.0221,1.0221,0.7448,0.7448,-999.25,-999.25
1293.8001,101.1989,87.0571,0.8948,0.8948,0.9796,0.9796,0.74,0.74,-999.25,-999.25
1293.9001,100.934,86.529,0.8617,0.8617,0.9151,0.9151,0.74,0.74,-999.25,-999.25
1294.0001,100.6755,86.0185,0.8294,0.8294,0.8569,0.8569,0.74,0.74,-999.25,-999.25
1294.1001,101.2627,85.4969,0.7963,0.7963,0.7974,0.7974,0.74,0.74,-999.25,-999.25
1294.2001,102.1669,85.2345,0.7703,0.7703,0.753,0.753,0.7463,0.7463,-999.25,-999.25
1294.3001,103.0934,86.0181,0.77,0.77,0.7656,0.7656,0.7791,0.7791,-999.25,-999.25
1294.4001,104.0204,86.8083,0.77,0.77,0.7833,0.7833,0.8122,0.8122,-999.25,-999.25
1294.5001,104.9257,87.5787,0.77,0.77,0.8018,0.8018,0.8436,0.8436,-999.25,-999.25
1294.6001,105.8499,88.3729,0.7701,0.7701,0.8151,0.8151,0.8701,0.8701,-999.25,-999.25
1294.7001,105.6622,89.1688,0.799,0.799,0.8449,0.8449,0.9007,0.9007,-999.25,-999.25
1294.8001,104.8226,90.0646,0.8442,0.8442,0.8843,0.8843,0.9324,0.9324,-999.25,-999.25
1294.9001,103.9638,92.1376,0.8906,0.8906,0.9305,0.9305,0.9589,0.9589,-999.25,-999.25
1295.0001,103.4297,94.1675,0.9395,0.9395,0.9721,0.9721,0.981,0.981,-999.25,-999.25
1295.1001,103.1162,96.2471,0.9922,0.9922,1.0119,1.0119,1.0009,1.0009,-999.25,-999.25
1295.2001,102.8117,98.3252,1.0383,1.0383,1.0514,1.0514,1.0208,1.0208,-999.25,-999.25
1295.3001,102.5113,100.3492,1.0598,1.0598,1.0733,1.0733,1.0436,1.0436,-999.25,-999.25
1295.4001,102.2001,102.4279,1.06,1.06,1.08,1.08,1.07,1.07,-999.25,-999.25
1295.5001,102.2663,109.4899,1.06,1.06,1.0932,1.0932,1.1032,1.1032,-999.25,-999.25
1295.6001,102.3309,116.3663,1.06,1.06,1.1031,1.1031,1.1355,1.1355,-999.25,-999.25
1295.7001,102.3971,123.4143,1.06,1.06,1.1097,1.1097,1.1686,1.1686,-999.25,-999.25
1295.8001,102.4616,130.2869,1.06,1.06,1.1162,1.1162,1.2009,1.2009,-999.25,-999.25
1295.9001,102.5279,137.334,1.0684,1.0684,1.1228,1.1228,1.22,1.22,-999.25,-999.25
1296.0001,102.5954,144.3493,1.0882,1.0882,1.1295,1.1295,1.22,1.22,-999.25,-999.25
1296.1001,102.8585,145.0039,1.1018,1.1018,1.1418,1.1418,1.22,1.22,-999.25,-999.25
1296.2001,103.1496,145.01,1.1175,1.1175,1.1525,1.1525,1.22,1.22,-999.25,-999.25
1296.3001,103.4408,145.01,1.1373,1.1373,1.1591,1.1591,1.22,1.22,-999.25,-999.25
1296.4001,103.725,145.01,1.1511,1.1511,1.1656,1.1656,1.22,1.22,-999.25,-999.25
1296.5001,104.0167,145.01,1.1622,1.1622,1.1722,1.1722,1.22,1.22,-999.25,-999.25
1296.6001,104.3078,145.01,1.1689,1.1689,1.1788,1.1788,1.22,1.22,-999.25,-999.25
1296.7001,104.592,145.01,1.1806,1.1806,1.1853,1.1853,1.22,1.22,-999.25,-999.25
1296.8001,104.8133,145.01,1.1919,1.1919,1.1919,1.1919,1.22,1.22,-999.25,-999.25
1296.9001,104.8584,145.01,1.1984,1.1984,1.1984,1.1984,1.22,1.22,-999.25,-999.25
1297.0001,104.8999,145.01,1.21,1.21,1.21,1.21,1.22,1.22,-999.25,-999.25
1297.1001,104.9412,145.01,1.2152,1.2152,1.2216,1.2216,1.22,1.22,-999.25,-999.25
1297.2001,104.9864,145.01,1.1958,1.1958,1.2281,1.2281,1.22,1.22,-999.25,-999.25
1297.3001,104.9392,145.3754,1.176,1.176,1.2113,1.2113,1.2013,1.2013,-999.25,-999.25
1297.4001,104.8518,145.8906,1.1574,1.1574,1.1861,1.1861,1.1748,1.1748,-999.25,-999.25
1297.5001,104.7613,146.3886,1.1445,1.1445,1.1667,1.1667,1.1489,1.1489,-999.25,-999.25
1297.6001,104.6731,146.9027,1.1268,1.1268,1.1424,1.1424,1.1224,1.1224,-999.25,-999.25
1297.7001,104.6053,147.4053,1.1102,1.1102,1.1203,1.1203,1.0975,1.0975,-999.25,-999.25
1297.8001,104.6373,147.9153,1.11,1.11,1.12,1.12,1.0776,1.0776,-999.25,-999.25
1297.9001,104.6704,147.8563,1.11,1.11,1.12,1.12,1.0741,1.0741,-999.25,-999.25
1298.0001,104.7027,147.4557,1.11,1.11,1.12,1.12,1.0806,1.0806,-999.25,-999.25
1298.1001,104.7359,147.045,1.11,1.11,1.12,1.12,1.0872,1.0872,-999.25,-999.25
1298.2001,104.769,146.6346,1.11,1.11,1.12,1.12,1.0938,1.0938,-999.25,-999.25
1298.3001,104.8054,146.2344,1.11,1.11,1.12,1.12,1.1003,1.1003,-999.25,-999.25
1298.4001,104.9373,145.8238,1.1101,1.1101,1.1201,1.1201,1.1069,1.1069,-999.25,-999.25
1298.5001,105.0666,145.423,1.1235,1.1235,1.1335,1.1335,1.11,1.11,-999.25,-999.25
1298.6001,105.1996,145.0112,1.1499,1.1499,1.1599,1.1599,1.11,1.11,-999.25,-999.25
1298.7001,105.3315,143.0161,1.1763,1.1763,1.1863,1.1863,1.1495,1.1495,-999.25,-999.25
1298.8001,105.4606,141.0566,1.2022,1.2022,1.2122,1.2122,1.1852,1.1852,-999.25,-999.25
1298.9001,105.5929,139.0449,1.2286,1.2286,1.2386,1.2386,1.2183,1.2183,-999.25,-999.25
1299.0001,105.374,137.0485,1.2551,1.2551,1.2651,1.2651,1.2577,1.2577,-999.25,-999.25
1299.1001,105.1415,137.1707,1.2782,1.2782,1.2882,1.2882,1.2965,1.2965,-999.25,-999.25
1299.2001,104.9033,140.1722,1.2981,1.2981,1.3081,1.3081,1.3362,1.3362,-999.25,-999.25
1299.3001,104.6649,143.1315,1.3173,1.3173,1.3273,1.3273,1.3751,1.3751,-999.25,-999.25
1299.4001,104.4323,141.7282,1.2857,1.2857,1.2908,1.2908,1.3458,1.3458,-999.25,-999.25
1299.5001,104.1936,132.9233,1.1667,1.1667,1.1585,1.1585,1.2004,1.2004,-999.25,-999.25
1299.6001,103.9613,124.3201,1.0505,1.0505,1.0294,1.0294,1.0584,1.0584,-999.25,-999.25
1299.7001,103.8002,115.4964,0.927,0.927,0.9057,0.9057,0.9127,0.9127,-999.25,-999.25
1299.8001,103.8,106.7137,0.7956,0.7956,0.8005,0.8005,0.768,0.768,-999.25,-999.25
1299.9001,103.8,103.6763,0.7911,0.7911,0.8011,0.8011,0.7402,0.7402,-999.25,-999.25
1300.0001,103.8,103.4195,0.8174,0.8174,0.8274,0.8274,0.753,0.753,-999.25,-999.25
1300.1001,103.8,106.9891,0.8439,0.8439,0.8539,0.8539,0.7993,0.7993,-999.25,-999.25
1300.2001,103.8,110.4636,0.8648,0.8648,0.8797,0.8797,0.8396,0.8396,-999.25,-999.25
1300.3001,103.8,114.0248,0.8831,0.8831,0.9016,0.9016,0.8793,0.8793,-999.25,-999.25
1300.4001,103.8,117.4998,0.896,0.896,0.908,0.908,0.9181,0.9181,-999.25,-999.25
1300.5001,104.0039,119.5566,0.9139,0.9139,0.9146,0.9146,0.9253,0.9253,-999.25,-999.25
1300.6001,104.295,120.9678,0.9325,0.9325,0.9213,0.9213,0.9175,0.9175,-999.25,-999.25
1300.7001,104.5792,122.3436,0.9454,0.9454,0.9277,0.9277,0.9046,0.9046,-999.25,-999.25
1300.8001,104.8704,123.7536,0.9587,0.9587,0.9343,0.9343,0.8957,0.8957,-999.25,-999.25
1300.9001,105.1617,125.1634,0.9671,0.9671,0.9371,0.9371,0.8891,0.8891,-999.25,-999.25
1301.0001,105.4462,126.5409,0.9477,0.9477,0.9177,0.9177,0.8826,0.8826,-999.25,-999.25
1301.1001,105.7374,126.7988,0.9279,0.9279,0.8979,0.8979,0.876,0.876,-999.25,-999.25
1301.2001,105.9855,126.3337,0.9079,0.9079,0.8785,0.8785,0.8695,0.8695,-999.25,-999.25
1301.3001,105.8578,125.8573,0.8815,0.8815,0.8586,0.8586,0.8629,0.8629,-999.25,-999.25
1301.4001,105.7253,125.3843,0.8588,0.8588,0.8388,0.8388,0.8563,0.8563,-999.25,-999.25
1301.5001,105.596,124.9249,0.841,0.841,0.821,0.821,0.8509,0.8509,-999.25,-999.25
1301.6001,105.4636,124.4484,0.8605,0.8605,0.8405,0.8405,0.8705,0.8705,-999.25,-999.25
1301.7001,105.3312,124.9718,0.8838,0.8838,0.8604,0.8604,0.8869,0.8869,-999.25,-999.25
1301.8001,105.2009,126.3902,0.9098,0.9098,0.8799,0.8799,0.8999,0.8999,-999.25,-999.25
1301.9001,105.0696,127.8226,0.9296,0.9296,0.9061,0.9061,0.9196,0.9196,-999.25,-999.25
1302.0001,104.9371,129.2644,0.9495,0.9495,0.9295,0.9295,0.9363,0.9363,-999.25,-999.25
1302.1001,104.8079,130.666,0.9688,0.9688,0.9488,0.9488,0.9492,0.9492,-999.25,-999.25
1302.2001,104.6748,132.1064,0.9825,0.9825,0.9687,0.9687,0.9625,0.9625,-999.25,-999.25
1302.3001,104.4104,133.1258,0.9927,0.9927,0.9853,0.9853,0.9754,0.9754,-999.25,-999.25
1302.4001,103.9488,133.6283,0.9993,0.9993,0.9986,0.9986,0.9886,0.9886,-999.25,-999.25
1302.5001,103.4853,134.1193,1.0119,1.0119,1.0178,1.0178,0.9959,0.9959,-999.25,-999.25
1302.6001,103.0741,134.5971,1.0248,1.0248,1.0348,1.0348,1.0024,1.0024,-999.25,-999.25
1302.7001,102.7225,135.0872,1.038,1.038,1.048,1.048,1.009,1.009,-999.25,-999.25
1302.8001,102.3662,135.5736,1.0512,1.0512,1.0612,1.0612,1.0156,1.0156,-999.25,-999.25
1302.9001,102.0197,135.742,1.0536,1.0536,1.0636,1.0636,1.02,1.02,-999.25,-999.25
1303.0001,101.6704,135.2546,1.0338,1.0338,1.0438,1.0438,1.02,1.02,-999.25,-999.25
1303.1001,101.8444,134.7766,1.0145,1.0145,1.0245,1.0245,1.02,1.02,-999.25,-999.25
1303.2001,102.1522,134.2866,0.9946,0.9946,1.0046,1.0046,1.02,1.02,-999.25,-999.25
1303.3001,102.457,133.7968,0.9746,0.9746,0.9846,0.9846,1.0197,1.0197,-999.25,-999.25
1303.4001,102.7589,133.3141,0.9358,0.9358,0.9458,0.9458,0.976,0.976,-999.25,-999.25
1303.5001,102.8439,130.5238,0.891,0.891,0.8979,0.8979,0.9179,0.9179,-999.25,-999.25
1303.6001,102.1557,119.9683,0.8512,0.8512,0.845,0.845,0.865,0.865,-999.25,-999.25
1303.7001,101.4841,109.6684,0.8079,0.8079,0.7979,0.7979,0.8133,0.8133,-999.25,-999.25
1303.8001,100.7954,99.1059,0.7616,0.7616,0.7504,0.7504,0.7591,0.7591,-999.25,-999.25
1303.9001,100.1242,88.8118,0.7164,0.7164,0.6987,0.6987,0.7011,0.7011,-999.25,-999.25
1304.0001,99.4348,84.7525,0.7001,0.7001,0.7015,0.7015,0.7016,0.7016,-999.25,-999.25
1304.1001,98.746,84.2189,0.7,0.7,0.7337,0.7337,0.7337,0.7337,-999.25,-999.25
1304.2001,98.0748,83.7154,0.7,0.7,0.7595,0.7595,0.7595,0.7595,-999.25,-999.25
1304.3001,98.835,83.199,0.7,0.7,0.7899,0.7899,0.786,0.786,-999.25,-999.25
1304.4001,100.5565,83.0783,0.7,0.7,0.8157,0.8157,0.8063,0.8063,-999.25,-999.25
1304.5001,102.2366,86.7681,0.7,0.7,0.7705,0.7705,0.7676,0.7676,-999.25,-999.25
1304.6001,103.9582,90.5451,0.7,0.7,0.7242,0.7242,0.7242,0.7242,-999.25,-999.25
1304.7001,105.68,94.3203,0.7006,0.7006,0.6816,0.6816,0.681,0.681,-999.25,-999.25
1304.8001,107.3581,98.0055,0.7135,0.7135,0.7139,0.7139,0.7003,0.7003,-999.25,-999.25
1304.9001,107.9971,98.5718,0.7268,0.7268,0.747,0.747,0.7236,0.7236,-999.25,-999.25
1305.0001,107.609,96.1337,0.7397,0.7397,0.7793,0.7793,0.7494,0.7494,-999.25,-999.25
1305.1001,107.212,93.6368,0.753,0.753,0.793,0.793,0.7694,0.7694,-999.25,-999.25
1305.2001,106.8147,93.8794,0.7662,0.7662,0.8031,0.8031,0.7862,0.7862,-999.25,-999.25
1305.3001,106.4272,97.1451,0.7791,0.7791,0.8096,0.8096,0.7991,0.7991,-999.25,-999.25
1305.4001,105.6595,100.4872,0.7985,0.7985,0.8162,0.8162,0.8062,0.8062,-999.25,-999.25
1305.5001,104.8641,101.5413,0.8128,0.8128,0.8256,0.8256,0.8156,0.8156,-999.25,-999.25
1305.6001,104.0896,99.5212,0.8193,0.8193,0.8385,0.8385,0.8285,0.8285,-999.25,-999.25
1305.7001,103.2812,97.4424,0.8259,0.8259,0.8577,0.8577,0.8359,0.8359,-999.25,-999.25
1305.8001,99.1856,95.4149,0.8323,0.8323,0.877,0.877,0.8423,0.8423,-999.25,-999.25
1305.9001,89.1949,93.337,0.839,0.839,0.8969,0.8969,0.849,0.849,-999.25,-999.25
1306.0001,79.1161,91.2642,0.8847,0.8847,0.9503,0.9503,0.9115,0.9115,-999.25,-999.25
1306.1001,69.3007,90.5774,0.9343,0.9343,1.0084,1.0084,0.9804,0.9804,-999.25,-999.25
1306.2001,59.2414,92.7554,0.9807,0.9807,1.068,1.068,1.0467,1.0467,-999.25,-999.25
1306.3001,49.2264,94.9553,1.0269,1.0269,1.1274,1.1274,1.1179,1.1179,-999.25,-999.25
1306.4001,44.6151,97.1011,1.0633,1.0633,1.1644,1.1644,1.1626,1.1626,-999.25,-999.25
1306.5001,54.1686,99.3065,1.0767,1.0767,1.1449,1.1449,1.1365,1.1365,-999.25,-999.25
1306.6001,63.8027,101.1431,1.085,1.085,1.125,1.125,1.115,1.115,-999.25,-999.25
1306.7001,73.1991,102.8157,1.0929,1.0929,1.1042,1.1042,1.0957,1.0957,-999.25,-999.25
1306.8001,82.8282,104.5194,1.106,1.106,1.0779,1.0779,1.0759,1.0759,-999.25,-999.25
1306.9001,92.224,104.434,1.0963,1.0963,1.0837,1.0837,1.0792,1.0792,-999.25,-999.25
1307.0001,100.0216,103.5784,1.0777,1.0777,1.1023,1.1023,1.0923,1.0923,-999.25,-999.25
1307.1001,99.0341,102.7086,1.0647,1.0647,1.1157,1.1157,1.1057,1.1057,-999.25,-999.25
1307.2001,98.0657,101.6141,1.0813,1.0813,1.1497,1.1497,1.1397,1.1397,-999.25,-999.25
1307.3001,97.0729,100.3566,1.1143,1.1143,1.1968,1.1968,1.186,1.186,-999.25,-999.25
1307.4001,96.0795,99.0917,1.1474,1.1474,1.2498,1.2498,1.2324,1.2324,-999.25,-999.25
1307.5001,95.1099,97.857,1.1837,1.1837,1.2976,1.2976,1.2776,1.2776,-999.25,-999.25
1307.6001,94.2127,96.5929,1.2166,1.2166,1.3361,1.3361,1.3245,1.3245,-999.25,-999.25
1307.7001,94.3613,95.3592,1.1779,1.1779,1.2909,1.2909,1.3762,1.3762,-999.25,-999.25
1307.8001,94.5135,94.1932,1.1418,1.1418,1.2482,1.2482,1.3599,1.3599,-999.25,-999.25
1307.9001,94.6658,93.1077,1.1087,1.1087,1.2082,1.2082,1.2872,1.2872,-999.25,-999.25
1308.0001,94.8145,92.0471,1.0764,1.0764,1.1629,1.1629,1.216,1.216,-999.25,-999.25
1308.1001,94.9634,90.9613,1.0433,1.0433,1.1166,1.1166,1.1432,1.1432,-999.25,-999.25
1308.2001,95.1091,89.8788,1.0111,1.0111,1.0709,1.0709,1.0713,1.0713,-999.25,-999.25
1308.3001,95.2575,89.0929,1.0614,1.0614,1.0893,1.0893,1.0829,1.0829,-999.25,-999.25
1308.4001,95.4098,88.2948,1.1113,1.1113,1.1061,1.1061,1.0961,1.0961,-999.25,-999.25
1308.5001,95.5585,87.5193,1.1565,1.1565,1.119,1.119,1.109,1.109,-999.25,-999.25
1308.6001,95.7108,87.4601,1.1232,1.1232,1.1016,1.1016,1.0916,1.0916,-999.25,-999.25
1308.7001,95.7452,87.46,1.0808,1.0808,1.0818,1.0818,1.0718,1.0718,-999.25,-999.25
1308.8001,95.6161,87.46,1.0356,1.0356,1.0624,1.0624,1.0524,1.0524,-999.25,-999.25
1308.9001,96.9963,87.4602,0.9951,0.9951,1.0425,1.0425,1.0325,1.0325,-999.25,-999.25
1309.0001,98.6368,88.9,1.0093,1.0093,1.0767,1.0767,1.0667,1.0667,-999.25,-999.25
1309.1001,100.3162,92.685,1.1127,1.1127,1.1994,1.1994,1.1894,1.1894,-999.25,-999.25
1309.2001,98.059,96.5584,1.2241,1.2241,1.3252,1.3252,1.3152,1.3152,-999.25,-999.25
1309.3001,95.6136,100.4328,1.3345,1.3345,1.4509,1.4509,1.4431,1.4431,-999.25,-999.25
1309.4001,94.4509,104.2178,1.4378,1.4378,1.5737,1.5737,1.5723,1.5723,-999.25,-999.25
1309.5001,95.6681,104.0185,1.35,1.35,1.4637,1.4637,1.4637,1.4637,-999.25,-999.25
1309.6001,97.9765,102.7726,1.2161,1.2161,1.2959,1.2959,1.2942,1.2942,-999.25,-999.25
1309.7001,101.7375,101.4943,1.0836,1.0836,1.1237,1.1237,1.1154,1.1154,-999.25,-999.25
1309.8001,104.1209,100.2168,0.9467,0.9467,0.9521,0.9521,0.9421,0.9421,-999.25,-999.25
1309.9001,104.9341,98.9695,0.8608,0.8608,0.841,0.841,0.8353,0.8353,-999.25,-999.25
1310.0001,101.9125,97.691,0.9524,0.9524,0.9324,0.9324,0.9464,0.9464,-999.25,-999.25
1310.1001,99.1541,100.5931,1.045,1.045,1.0297,1.0297,1.0543,1.0543,-999.25,-999.25
1310.2001,97.345,105.1696,1.1354,1.1354,1.1265,1.1265,1.1576,1.1576,-999.25,-999.25
1310.3001,99.305,109.8654,1.2281,1.2281,1.2258,1.2258,1.2636,1.2636,-999.25,-999.25
1310.4001,99.237,114.4426,1.3143,1.3143,1.3185,1.3185,1.3669,1.3669,-999.25,-999.25
1310.5001,98.0566,118.4121,1.3988,1.3988,1.4056,1.4056,1.4623,1.4623,-999.25,-999.25
1310.6001,96.8643,117.2032,1.4717,1.4717,1.452,1.452,1.4823,1.4823,-999.25,-999.25
1310.7001,95.7023,116.0192,1.5388,1.5388,1.4933,1.4933,1.5056,1.5056,-999.25,-999.25
1310.8001,94.6445,114.8075,1.5985,1.5985,1.53,1.53,1.531,1.531,-999.25,-999.25
1310.9001,95.2406,113.6236,1.5787,1.5787,1.53,1.53,1.5443,1.5443,-999.25,-999.25
1311.0001,95.8227,115.8099,1.5628,1.5628,1.53,1.53,1.5572,1.5572,-999.25,-999.25
1311.1001,96.3646,120.8347,1.5496,1.5496,1.53,1.53,1.5707,1.5707,-999.25,-999.25
1311.2001,95.2674,125.7526,1.5367,1.5367,1.53,1.53,1.59,1.59,-999.25,-999.25
1311.3001,95.146,130.7938,1.5333,1.5333,1.5366,1.5366,1.6033,1.6033,-999.25,-999.25
1311.4001,96.0373,135.797,1.54,1.54,1.5498,1.5498,1.61,1.61,-999.25,-999.25
1311.5001,96.9097,134.9617,1.5528,1.5528,1.5564,1.5564,1.6228,1.6228,-999.25,-999.25
